NFDBFIREID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE,PROTZONE,FN_indicator,dist_to_FN_km,n_FN_20km,n_FN_50km,n_FN_100km,any_evac,n_evac,n_FN_evac,total_evac_size,total_population,mean_match_dist_km,mean_evac_duration_days
NT-2012-SS047-12,NT,SS047-12,,60.000166,-112.416666,2012,7,31,2012-07-31,2012-09-11,3515.0,N,,MOD,MOD-Limited Action,False,5.272652733121992,2,7,13,False,0.0,0.0,0.0,0.0,,
NT-2013-SS003-13,NT,SS003-13,,60.0065,-112.556833,2013,6,3,2013-06-03,2013-09-11,1389.0,N,,,Sustained Action,True,0.0,2,6,12,False,0.0,0.0,0.0,0.0,,
NT-2014-SS143-14,NT,SS143-14,,60.524333,-113.8975,2014,8,17,2014-08-17,2014-10-03,1893.65,N,,MON,MON-Monitored,False,67.0791711978996,0,0,3,False,0.0,0.0,0.0,0.0,,
NT-2014-SS033-14,NT,SS033-14,,60.632,-114.071666,2014,6,24,2014-06-24,2014-10-03,3578.43,N,,MOD,MOD-Limited Action,False,79.39190411512496,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2015-SS027-15,NT,SS027-15,,60.603333,-114.372833,2015,6,23,2015-06-23,2015-08-26,1864.7,N,,MOD,MOD-Limited Action,False,66.37596518060283,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2016-SS015-16,NT,SS015-16,,60.581166,-113.916,2016,6,29,2016-06-29,2016-09-07,2057.63,N,,,,False,69.7561795932912,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2016-FS035-16,NT,FS035-16,,60.175666,-123.906666,2016,7,13,2016-07-13,2016-09-08,715.4,N,,MON,MON-Monitored,False,34.649234129646544,0,1,1,False,0.0,0.0,0.0,0.0,,
NT-2012-SS016-12,NT,SS016-12,,60.131166,-119.166666,2012,6,25,2012-06-25,2012-08-21,750.0,N,,MON,MON-Monitored,False,58.05350655511251,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS104-13,NT,SS104-13,,60.123,-118.133833,2013,8,4,2013-08-04,2013-08-26,495.0,N,,MON,MON-Monitored,False,54.071208272286874,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS047-13,NT,SS047-13,,60.107166,-118.3845,2013,6,30,2013-06-30,2013-07-16,222.0,N,,MON,MON-Monitored,False,47.640025942092066,0,2,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS013-13,NT,SS013-13,,60.192333,-118.970833,2013,6,23,2013-06-23,2013-10-28,4626.0,N,,MON,MON-Monitored,False,59.22453089044459,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2014-SS009-14,NT,SS009-14,,60.195333,-118.597,2014,6,5,2014-06-05,2014-10-03,10789.9,N,,MON,MON-Monitored,False,55.84158843673378,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2015-FS055-15,NT,FS055-15,,60.076666,-122.749166,2015,6,26,2015-06-26,2015-07-20,930.4,N,,MON,MON-Monitored,False,32.992402428068665,0,1,1,False,0.0,0.0,0.0,0.0,,
NT-2015-SS057-15,NT,SS057-15,,60.108833,-118.565833,2015,7,3,2015-07-03,2015-07-31,926.79,N,,MON,MON-Monitored,False,46.49507601262727,0,1,2,False,0.0,0.0,0.0,0.0,,
NT-2015-SS008-15,NT,SS008-15,,60.2035,-118.1565,2015,5,25,2015-05-25,2015-07-31,1179.03,N,,MON,MON-Monitored,False,61.44417804761392,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2017-SS051-17,NT,SS051-17,,60.053833,-118.687333,2017,7,27,2017-07-27,2017-10-02,6883.0,N,,MON,MON-Monitored,False,40.856292764880806,0,2,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS042-13,NT,SS042-13,,60.133333,-117.266666,2013,6,27,2013-06-27,2013-10-28,4824.0,N,,MON,MON-Monitored,False,82.82290159207282,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2015-SS035-15,NT,SS035-15,,60.09,-117.36,2015,6,24,2015-06-24,2015-07-31,7037.04,N,,MON,MON-Monitored,False,75.95169408697129,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2017-SS003-17,NT,SS003-17,,60.280833,-117.159333,2017,5,30,2017-05-30,2017-06-04,742.0,N,,MON,MON-Monitored,False,87.83136761596991,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-1999-HY009-99,NT,HY009-99,,60.0183,-117.7873,1999,8,5,1999-08-05,1999-08-26,550.0,N,,,Sustained Action,False,53.72663255828567,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS016-13,NT,SS016-13,,60.109833,-119.395,2013,6,22,2013-06-22,2013-10-28,20713.0,N,,MON,MON-Monitored,False,63.8952570152273,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2013-SS048-13,NT,SS048-13,,60.05,-119.083333,2013,6,20,2013-06-20,2013-10-28,1348.0,N,,MON,MON-Monitored,False,48.235102013311284,0,1,2,False,0.0,0.0,0.0,0.0,,
NT-2015-SS063-15,NT,SS063-15,,60.016666,-118.166666,2015,7,5,2015-07-05,2015-07-31,611.49,N,,MON,MON-Monitored,False,42.69997805138422,0,2,2,False,0.0,0.0,0.0,0.0,,
NT-2015-SS064-15,NT,SS064-15,,60.03,-119.243166,2015,7,3,2015-07-03,2015-07-31,10176.0,N,,MON,MON-Monitored,False,51.968250236761016,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2016-SS043-16,NT,SS043-16,,60.036,-119.435666,2016,7,15,2016-07-15,2016-09-07,537.53,N,,MON,MON-Monitored,False,60.01775255369229,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-2016-SS036-16,NT,SS036-16,,60.029333,-117.838333,2016,7,13,2016-07-13,2016-07-28,584.35,N,,MON,MON-Monitored,False,52.84511389940242,0,0,2,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-007,NT,1982ZF-007,,64.5,-116.667,1982,6,30,1982-06-30,,5000.0,N,,,,False,395.79918870607776,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-015,NT,1982ZF-015,,66.167,-117.25,1982,7,3,1982-07-03,,480.0,N,,,,False,577.925341440113,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1984-1984ZF-014,NT,1984ZF-014,,64.783,-116.217,1984,6,18,1984-06-18,,320.0,N,,,,False,424.308904691947,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1984-1984ZF-015,NT,1984ZF-015,,64.783,-116.5,1984,6,18,1984-06-18,,720.0,N,,,,False,425.33955246288406,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-008,NT,1982ZF-008,,63.667,-115.5,1982,7,1,1982-07-01,,5000.0,N,,,,False,303.20049383156567,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-023,NT,1982ZF-023,,63.25,-112.3,1982,7,8,1982-07-08,,7500.0,N,,,,False,243.21406959543083,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-036,NT,1982ZF-036,,64.3,-117.05,1982,7,22,1982-07-22,,550.0,H,,,,False,377.2302801317583,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-037,NT,1982ZF-037,,64.217,-117.083,1982,7,22,1982-07-22,,400.0,H,,,,False,368.7179838800496,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1983-1983ZF-010,NT,1983ZF-010,,65.267,-117.95,1983,6,30,1983-06-30,,708.0,N,,,,False,488.21672381642566,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1985-1985ZF-012,NT,1985ZF-012,,63.267,-112.667,1985,7,2,1985-07-02,,800.0,N,,,,False,252.38480961277784,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1981-1981ZF-047,NT,1981ZF-047,,63.1,-110.967,1981,8,25,1981-08-25,,354.0,N,,,,False,210.6156151720497,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982CR-026,NT,1982CR-026,,62.967,-108.817,1982,7,26,1982-07-26,,2592.0,N,,,,False,212.13022934974697,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-006,NT,1980CR-006,,62.617,-108.867,1980,7,12,1980-07-12,,4411.0,N,,,,False,177.0534139078913,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-011,NT,1980CR-011,,62.75,-108.0,1980,7,16,1980-07-16,,260.0,N,,,,False,212.56794128614948,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-009,NT,1980CR-009,,62.883,-108.733,1980,7,15,1980-07-15,,519.0,N,,,,False,205.66448573320307,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-010,NT,1980CR-010,,62.983,-109.883,1980,7,15,1980-07-15,,20691.0,N,,,,False,198.83587156499476,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-026,NT,1980CR-026,,62.783,-111.417,1980,8,12,1980-08-12,,1038.0,N,,,,False,181.19716085446734,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1981-1981CR-031,NT,1981CR-031,,62.733,-111.583,1981,8,22,1981-08-22,,260.0,N,,,,False,178.44288896768745,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982CR-011,NT,1982CR-011,,62.967,-111.717,1982,7,9,1982-07-09,,6216.0,N,,,,False,204.53013580480356,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1982-1982ZF-028,NT,1982ZF-028,,62.967,-112.133,1982,7,11,1982-07-11,,12900.0,N,,,,False,211.89172535276867,0,0,0,False,0.0,0.0,0.0,0.0,,
NT-1980-1980CR-020,NT,1980CR-020,,62.833,-110.667,1980,7,29,1980-07-29,,2958.0,N,,,,False,180.59932046826756,0,0,0,False,0.0,0.0,0.0,0.0,,
