province,latitude,longitude,fire_cause,fire_type,response_type,protection_zone,fn_indicator,n_fn_20km,any_evacuation,log_fire_size_ha,log_dist_to_fn_km
ON,50.4297,-89.6125,natural,ifr,other,other,False,0,True,0.6233968637373812,-0.2424370192347973
ON,54.2625,-90.459,natural,ofr,monitor,other,False,0,False,1.2220016815628645,-0.2133275007810114
ON,52.0591,-92.5259,natural,ifr,full,other,False,1,False,0.1241884805550699,-0.7929320453678309
ON,45.9243,-77.5671,unknown,ifr,full,other,False,0,False,-1.332081536691383,-0.1617215937997919
ON,50.8662,-91.8695,human,ifr,full,other,False,0,False,-0.0163283604065239,-0.4480262011512804
ON,52.4331,-94.7871,natural,ifr,monitor,other,False,0,False,0.5463043855832044,-0.1462966546073756
ON,52.4429,-90.8143,natural,ifr,monitor,other,False,0,False,2.7792566361643347,-0.0178612055635837
ON,52.2626,-89.2932,natural,ifr,monitor,other,False,0,False,-0.5859497460175254,0.0479637054024198
ON,52.0915,-87.073,natural,ifr,monitor,other,False,0,False,-0.6199701556629242,0.0552809838361218
ON,48.8985,-90.6375,unknown,ifr,other,other,False,2,False,0.204950948051345,-0.888000953025266
ON,50.979,-90.6068,natural,ifr,full,other,False,0,False,-0.6277855260275391,-0.6797199880976474
ON,51.8359,-88.4027,natural,ifr,other,other,False,0,False,-1.3555786195874189,-0.3179425083862799
ON,53.2636,-88.5517,natural,ifr,monitor,other,False,0,False,-0.4145534187955601,-0.4731434329721821
ON,53.2821,-89.8868,natural,ifr,monitor,other,False,0,False,0.9249627753842736,-0.524945253979595
ON,53.1937,-93.928,natural,ifr,monitor,other,False,0,False,0.0442597121313243,-0.320967285985817
ON,52.3945,-90.1561,natural,ifr,full,other,False,0,False,-0.0511957277818771,-0.0014407301594577
ON,52.9189,-83.0525,natural,ifr,other,other,False,0,False,0.8813611580800558,-0.311822555213702
ON,52.1091,-93.292,natural,ifr,monitor,other,False,0,False,0.1859783708851339,-0.3851295967416133
ON,49.3359,-89.0125,natural,ifr,other,other,False,0,True,0.3448211503382866,-0.1098744907259135
ON,53.4609,-91.5694,natural,ifr,other,other,False,1,False,-0.0869703752126937,-1.270768618361779
ON,53.0284,-92.5146,natural,ifr,full,other,False,1,False,-1.1037723869325562,-1.5850367783714272
ON,53.6164,-90.9969,natural,ifr,monitor,other,False,0,False,1.10677404714494,-0.5755264141677363
ON,51.3316,-85.6571,natural,ifr,full,other,False,0,False,-0.9399365939076132,-0.33212612778718
ON,52.539,-87.0972,natural,ifr,other,other,False,0,False,0.3767867760600955,-0.4128238751623264
ON,50.6353,-79.9005,natural,ifr,monitor,other,False,0,False,-0.2764665284417148,0.0569027514506632
ON,52.0212,-94.6329,natural,ifr,moderate,other,False,0,False,1.552841786094308,-0.6285570930246801
ON,53.368,-88.796,natural,ifr,full,other,False,0,True,0.7968710148492245,-0.6920150733882341
ON,53.9808,-90.5296,natural,ifr,monitor,other,False,1,False,0.7515288247131915,-0.7437906182922006
ON,53.1791,-84.2541,natural,ifr,monitor,other,False,0,False,1.247801525754339,-0.3228191930823507
ON,50.5183,-89.8777,natural,ifr,full,other,False,0,False,-1.0240603704463955,-0.0665363681637892
ON,56.0613,-88.7023,natural,ofr,monitor,other,False,0,False,1.7968931228825724,-0.0216039532922684
ON,52.5439,-87.4917,natural,ifr,monitor,other,False,0,False,-0.749346322592791,-0.4494380370898417
ON,53.777,-92.9468,natural,ifr,monitor,other,False,0,False,-0.2178157665335587,-0.399130251573821
ON,52.4453,-93.3472,natural,ifr,other,other,False,0,False,0.791305069983395,-0.6983828571949245
ON,51.2692,-94.9414,natural,ifr,monitor,other,False,0,False,-0.0825158786508203,0.2566852172247433
ON,52.0455,-86.5043,natural,ifr,monitor,other,False,0,False,-0.4145534187955601,-0.0899698838152204
ON,51.4555,-90.1933,human,ifr,full,other,False,1,False,0.366656756923737,-0.7628635112867403
ON,51.6172,-88.6805,natural,ifr,other,other,False,0,False,-1.1904425927490678,-0.1240522182504332
ON,48.4924,-88.4982,natural,ifr,full,other,False,0,False,0.1499784661595094,-0.1348211360705133
ON,49.6613,-80.2795,human,ifr,other,other,False,0,False,-0.6652443979291094,0.1982367981100151
ON,51.8047,-89.2639,natural,ifr,other,other,False,0,False,1.9130938018878747,0.2193717311714462
ON,50.4653,-90.0472,natural,ifr,monitor,other,False,0,False,-0.0036786189313538,-0.2500977536918666
ON,53.1853,-87.7702,natural,ifr,monitor,other,False,0,False,0.1739006579504678,-0.6064557225986252
ON,51.8104,-89.8215,natural,ifr,monitor,other,False,0,False,-0.3738050453595338,0.0262163753517128
ON,51.4297,-91.2917,natural,ifr,other,other,False,0,False,-0.6897005698953868,-0.4018192425429551
ON,48.36,-91.3995,natural,ifr,moderate,other,False,0,False,0.4777710383569521,-0.2338551673818416
ON,50.293,-88.7759,human,ifr,full,other,False,1,False,-0.1230315840230591,-0.7769129113221577
ON,53.8934,-83.96,natural,ifr,monitor,other,False,0,False,1.1290650021284154,-0.3628930704321284
ON,53.1641,-91.9306,natural,ifr,other,other,False,1,False,-1.240755122917538,-0.8526557116103057
ON,52.63,-87.4728,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,-0.7037726274562617
ON,50.8388,-88.9528,natural,ifr,monitor,other,False,0,False,-0.6200672300509364,-0.0128371875837548
ON,55.2464,-88.4785,natural,ofr,monitor,other,False,0,False,-1.2223591994498235,0.2796499061381693
ON,50.9962,-94.9523,natural,ifr,other,other,False,0,False,-1.2299592111597215,0.1138339642286438
ON,51.3587,-88.0341,natural,ifr,monitor,other,False,0,False,0.3538915928986624,-0.6447132508751223
ON,50.122,-81.1678,natural,ifr,full,other,False,0,False,-1.302814270246955,-0.5452132841923437
ON,54.0233,-89.9105,natural,ifr,monitor,other,False,1,False,-0.6047182286758588,-0.9700186724239
ON,54.812,-85.0929,natural,ifr,monitor,other,False,0,False,-0.6704810478107414,0.5853842215767011
ON,52.9614,-91.072,natural,ifr,full,other,False,1,False,0.5181677758774944,-1.462143352040112
ON,54.9697,-86.2111,natural,ofr,monitor,other,False,0,False,-1.302814270246955,0.3251741668649439
ON,53.7741,-91.3081,natural,ifr,monitor,other,False,1,False,-0.6918725996109416,-0.7891778667251266
ON,53.028,-83.5953,natural,ifr,monitor,other,False,0,False,0.2758477184522901,0.0675070368184231
ON,50.6494,-89.8503,natural,ifr,monitor,other,False,0,False,-1.0991967177198003,-0.1093942159693547
ON,52.0938,-89.8174,natural,ifr,monitor,other,False,0,False,0.7097083902032237,0.2673180640445592
ON,50.7218,-82.6717,natural,ifr,monitor,other,False,0,False,0.6687266192391661,0.4780061758275609
ON,49.4297,-80.8875,natural,ifr,other,other,False,0,False,-1.1904425927490678,-0.1590457845582304
ON,51.0391,-90.2361,human,ifr,other,other,True,2,False,0.3616637878603125,-2.8210130662253
ON,50.9221,-89.7012,natural,ifr,monitor,other,False,0,True,-1.2748424481395593,-0.3100924891470654
ON,49.9917,-92.993,natural,ifr,full,other,False,0,False,-0.280312316191258,-0.6026093612543926
ON,53.1484,-89.1527,natural,ifr,other,other,False,0,False,-0.1872222014886062,-0.630229357490567
ON,51.5148,-82.5564,natural,ifr,monitor,other,False,0,False,-0.2328964825260332,0.2557245167950003
ON,48.6207,-91.0363,natural,ifr,full,other,False,0,False,-1.1856723057647949,-0.2057091215665971
ON,49.9844,-88.9458,natural,ifr,full,other,False,1,False,-1.1075408656381058,-0.7355356943486893
ON,52.7286,-88.1624,natural,ifr,monitor,other,False,0,False,0.204950948051345,-0.187735851245294
ON,55.5882,-87.8163,natural,ifr,monitor,other,False,0,False,-0.8806326910888373,-0.2650586010726605
ON,52.4453,-92.375,natural,ifr,other,other,False,0,False,-0.5622932493364187,-0.3719511958550276
ON,50.524,-89.4336,natural,ifr,monitor,other,False,0,False,-0.5554181844288024,-0.3501540917221243
ON,54.0154,-83.3121,natural,ofr,monitor,other,False,0,False,0.4611414788657188,0.1165709587263978
ON,50.916,-94.9062,natural,ifr,other,other,False,0,False,-0.5696024548616717,0.0156974627447581
ON,52.7101,-83.1611,natural,ifr,monitor,other,False,0,False,-0.8880080376111293,-0.0981345170788818
ON,52.5335,-89.8602,natural,ifr,other,other,False,0,False,-0.6297545619664705,-0.2807525350924435
ON,49.6261,-89.6898,natural,ifr,full,other,False,0,False,-1.3123234535968944,-0.2564581107708173
ON,48.8203,-94.5875,human,ifr,other,other,False,1,False,0.2123053086061728,-0.7488828430475396
ON,52.5033,-89.8067,natural,ifr,full,other,False,0,False,0.5734180739978411,-0.2322291885484972
ON,55.1404,-85.3135,natural,ofr,monitor,other,False,0,False,-0.9669208599923896,0.637437693373344
ON,51.443,-90.8791,natural,ifr,monitor,other,False,0,False,0.3023458225614861,-0.1742488579167554
ON,52.4198,-92.8478,natural,ifr,monitor,other,False,2,False,1.682253603842756,-1.1017548325248705
ON,52.9388,-88.9344,natural,ifr,monitor,other,False,2,False,-0.4889116846829537,-1.386777001618717
ON,53.1728,-94.2417,natural,ifr,monitor,other,False,0,False,-0.6497898376604437,-0.1596666978448531
ON,53.9747,-89.0812,natural,ifr,full,other,False,0,False,-0.8312829966449052,-0.4158421446559536
ON,53.9438,-87.7686,natural,ifr,monitor,other,False,0,False,-0.5910302704689456,-0.2089043142663629
ON,49.7514,-93.6843,unknown,ifr,full,other,False,0,False,0.185164035330929,-0.2934072114430725
ON,45.9103,-77.3272,human,ifr,full,other,False,0,False,-1.3627700895731674,-0.2903733902187609
ON,52.8946,-94.8878,natural,ifr,monitor,other,False,1,False,-0.2725319491051003,-0.99716107893342
ON,52.9732,-94.7498,natural,ifr,monitor,other,False,1,False,1.521942609767913,-1.1471459232250134
ON,51.1953,-91.9861,natural,ifr,other,other,False,1,False,-1.3555786195874189,-0.7517350248681788
ON,54.2675,-84.7044,natural,ofr,monitor,other,False,0,False,0.5277180964590592,0.1538641300911031
ON,53.6573,-90.7679,natural,ifr,monitor,other,False,0,False,0.4250242551980894,-0.6766093683130634
ON,50.9453,-94.0125,natural,ifr,other,other,False,0,False,-1.2459615775402613,0.2113392349491148
ON,52.4922,-87.3473,natural,ifr,other,other,False,0,False,-0.8587259840896794,-0.3334619815377273
ON,48.0391,-81.9626,human,ifr,other,other,False,0,False,-0.9787988476051788,-0.3780394193303371
ON,55.8397,-89.1071,natural,ifr,monitor,other,False,0,False,-0.6918725996109416,0.2291339098137706
ON,52.4541,-94.192,natural,ifr,other,other,False,1,False,0.472448757613345,-0.7321093197290863
ON,48.844,-92.5366,natural,ifr,full,other,False,3,True,-0.3918174734652158,-1.0087663806553562
ON,50.8416,-85.9703,natural,ifr,monitor,other,False,0,False,-1.302814270246955,0.267495531876245
ON,53.3567,-90.3554,natural,ifr,full,other,False,0,False,0.0672583694004612,-0.1354806903112448
ON,52.5461,-89.912,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,-0.2928608688585538
ON,51.9016,-82.8532,natural,ifr,monitor,other,False,0,False,-0.1355391870067971,0.1063031451237387
ON,52.0547,-93.4028,natural,ifr,other,other,False,0,False,-0.1970906302929586,-0.2292330646344256
ON,53.5748,-92.161,natural,ifr,monitor,other,False,1,False,-0.3550773952751522,-0.755101774303668
ON,52.5544,-94.0472,natural,ifr,monitor,other,False,1,False,1.7596104810607909,-1.465366887540431
ON,53.6529,-91.6761,natural,ifr,monitor,other,False,0,False,-0.8477724542144086,-0.5992327507418279
ON,49.9001,-87.6335,natural,ifr,full,other,False,0,False,-0.4834120599586584,-0.5729271645674759
ON,53.7734,-89.3473,natural,ifr,other,other,False,3,False,-0.3933080302521022,-1.3413559836948223
ON,47.7583,-80.5256,natural,ifr,full,other,False,0,False,-0.576815771669767,-0.4195716704793764
ON,49.7773,-85.6736,natural,ifr,full,other,False,0,False,-0.9805140726068308,-0.0421859227274236
ON,52.1601,-87.8917,natural,ifr,full,other,False,1,True,0.0897654278039021,-1.2460794206219947
ON,52.7057,-92.1881,natural,ifr,monitor,other,False,0,False,-0.3688913640288943,-0.2928511311433103
ON,48.8203,-94.5625,human,ifr,other,other,False,1,False,0.0626261956126405,-0.7764221463213853
ON,51.626,-87.7584,human,ifr,full,other,True,1,True,-0.4889116846829537,-2.8210130662253
ON,52.3758,-87.8042,natural,ifr,monitor,other,False,0,False,0.5141939163867398,-0.6225406035454538
ON,51.7691,-95.1515,natural,ifr,monitor,other,False,0,False,-0.4510111756294356,-0.4708900389557979
ON,53.0497,-93.9413,natural,ifr,monitor,other,False,0,False,0.3605328507762787,-0.3249973116673722
ON,49.086,-93.8625,human,ifr,other,other,False,4,False,-0.9163808086318452,-1.2000458560875782
ON,53.3712,-93.8995,natural,ifr,monitor,other,False,0,True,1.1294919254983955,-0.2523606476129748
ON,53.5156,-89.9637,natural,ifr,full,other,False,0,False,-0.5731988231716355,-0.5400827460707942
ON,55.0449,-88.4163,natural,ofr,monitor,other,False,0,False,-0.0036786189313538,0.4085698945295491
ON,53.6609,-92.2465,natural,ifr,monitor,other,False,2,False,-0.2354277048697182,-1.2904536501820856
ON,52.8915,-86.8216,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,-0.6255690256704424
ON,53.3763,-93.4209,natural,ifr,monitor,other,False,0,False,-1.2074279533427086,-0.4559611546384725
ON,52.715,-83.1392,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,-0.1191821509164578
ON,53.8738,-85.6348,natural,ifr,monitor,other,False,0,False,-0.1822966020183419,0.2274250781424146
ON,51.9735,-89.9555,natural,ifr,monitor,other,False,0,False,-0.725381860850859,0.1823853651248398
ON,52.8196,-92.7923,natural,ifr,full,other,False,1,True,0.4727934862966788,-1.236207638048255
ON,52.1172,-92.4861,natural,ifr,other,other,False,1,False,0.8128380641014511,-0.8404425550806512
ON,54.2245,-91.3817,natural,ofr,monitor,other,False,0,False,0.2555224936614275,-0.2949519117293983
ON,52.6172,-93.2083,natural,ifr,other,other,False,1,False,0.5350840444302718,-0.9218026706787096
ON,52.6484,-88.2917,natural,ifr,other,other,False,0,False,-0.5598166713875169,-0.0964561622131982
ON,54.406,-91.6357,natural,ifr,monitor,other,False,0,False,-0.9537784720876836,-0.0341174109870142
ON,53.6136,-93.173,natural,ifr,monitor,other,False,0,False,0.4571268120541653,-0.0849803205245396
ON,52.9823,-90.9743,natural,ifr,monitor,other,False,1,False,0.1641762784200106,-0.99753248821687
ON,54.8691,-91.9162,natural,ifr,monitor,other,False,0,False,-1.1075408656381058,-0.3051796277190813
ON,49.0078,-89.3375,natural,ifr,other,other,False,0,False,-1.3555786195874189,0.1431846938500592
ON,52.7623,-90.9919,natural,ifr,monitor,other,False,0,False,-1.010408435295077,-0.6734000063118889
ON,50.8997,-89.4524,natural,ifr,monitor,other,False,0,False,-1.1471861713923646,-0.0747618015090794
ON,52.6797,-87.3195,natural,ifr,other,other,False,1,False,-0.4815374176226913,-0.8915291767458331
ON,53.5655,-93.7541,natural,ifr,monitor,other,False,0,False,-0.7635640408106473,-0.3901801775184997
ON,52.8948,-88.5682,natural,ifr,full,other,False,0,False,-0.7918485867308515,-0.4675881669952809
ON,53.1567,-94.082,natural,ifr,monitor,other,False,0,False,0.366656756923737,-0.1683844129648647
ON,52.5969,-94.2992,natural,ifr,full,other,False,1,False,2.036552938380099,-1.0582740772945505
ON,52.2257,-89.9429,natural,ifr,monitor,other,False,0,False,0.35222553585434,0.1506122092587805
ON,50.3911,-84.5338,natural,ifr,monitor,other,False,1,False,-0.958571200587605,-1.179980414920083
ON,53.2422,-90.1249,natural,ifr,other,other,False,0,False,0.1776775073956729,-0.4859120888482656
ON,51.4297,-87.014,natural,ifr,other,other,False,0,False,-0.9188685870107224,-0.0728761907426809
ON,51.6116,-94.2196,natural,ifr,full,other,False,0,False,-0.6199701556629242,-0.5506759492066297
ON,56.0204,-87.8903,natural,ifr,moderate,other,False,1,False,-0.7084051905774402,-1.2718135709309843
ON,52.4158,-91.2576,natural,ifr,monitor,other,False,0,False,-0.2198745957976682,-0.073881174569279
ON,50.3603,-80.768,natural,ifr,monitor,other,False,0,False,1.8679151076783096,0.0589931276463477
ON,51.6865,-95.0433,natural,ifr,monitor,other,False,0,False,0.5354118795049746,-0.244091729772968
ON,54.042,-90.2941,natural,ifr,full,other,False,1,False,-1.1976662145196273,-0.832679429039126
ON,48.5977,-84.7349,unknown,pb,other,other,False,0,False,-0.8733424138976804,-0.0206091676776
ON,52.5996,-89.3034,natural,ifr,monitor,other,False,0,False,1.1612383056608768,-0.5528902305498777
ON,52.6502,-83.4686,natural,ifr,monitor,other,False,0,False,0.6687266192391661,0.1414769026582021
ON,51.2278,-94.7107,natural,ifr,monitor,other,False,0,False,1.5956854779470322,0.2139786617476963
ON,54.5499,-91.5235,natural,ofr,monitor,other,False,0,False,0.9657497281958034,-0.0089089728509404
ON,53.9058,-91.7899,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,-0.6811831962165672
ON,49.9958,-88.91,natural,ifr,full,other,False,0,False,-0.9451121102659392,-0.6556314391954349
ON,49.8795,-91.5664,natural,ifr,full,other,False,0,False,0.4830488766417058,-0.1329073532636197
ON,53.5391,-91.7084,natural,ifr,other,other,False,1,False,-0.9188685870107224,-1.0762118078973864
ON,52.3364,-82.9374,natural,ifr,monitor,other,False,0,False,-1.3627700895731674,0.094942311895641
ON,52.0237,-87.3133,natural,ifr,monitor,other,False,0,False,1.0151116397526645,-0.1404862988580245
ON,50.6315,-79.6496,natural,ifr,monitor,other,False,0,False,0.0897654278039021,0.1819174994311218
ON,53.2932,-88.0929,natural,ifr,monitor,other,False,0,False,-0.9284442573750898,-0.2166511762465029
ON,50.211,-94.9125,human,ifr,other,other,False,3,False,0.112839918964852,-2.314899212875057
ON,53.3617,-84.3777,natural,ifr,monitor,other,False,1,False,-1.010408435295077,-0.8640203740747006
ON,55.5108,-88.1242,natural,ofr,monitor,other,False,0,False,-0.7855089144719057,-0.0740954429875207
ON,52.6177,-91.042,natural,ifr,monitor,other,False,0,False,-0.9306625603618444,-0.3866124632246811
ON,53.7481,-93.6747,natural,ifr,monitor,other,False,0,True,1.8859840042724272,-0.6853381428162719
ON,51.2584,-94.965,natural,ifr,monitor,other,False,0,False,0.5529877913966932,0.2612073623619678
ON,50.241,-89.9942,natural,ifr,full,other,False,0,False,-1.3172785175846522,-0.1210292115420152
ON,53.7788,-90.329,human,ifr,monitor,other,False,1,False,-1.332081536691383,-1.39199089507682
ON,53.3783,-87.8748,natural,ifr,monitor,other,False,0,False,0.2555224936614275,-0.2270578996215786
ON,52.2735,-90.9584,natural,ifr,other,other,False,0,False,0.3549721695999304,0.1302278385843887
ON,50.5778,-79.7281,natural,ifr,monitor,other,False,0,False,-0.3480294034506625,0.1823173687840176
ON,52.3592,-91.7261,natural,ifr,monitor,other,False,0,False,-1.1265115370235113,0.0889853262424204
ON,53.9203,-90.891,human,ifr,full,other,True,1,True,2.495467597058425,-2.8210130662253
ON,48.2749,-91.5639,natural,ifr,monitor,other,False,0,False,-0.1956005077358365,-0.4186133980132435
ON,53.2608,-84.7137,natural,ifr,monitor,other,False,0,False,-0.0919616282432232,-0.4256678085851435
ON,51.8926,-91.4414,natural,ifr,monitor,other,False,0,False,0.4767786505528519,-0.4895106774007758
ON,52.2876,-94.447,natural,ifr,monitor,other,False,0,False,-0.9669208599923896,-0.6902181319397593
